bar,bartender,day,start,end,date
Spirited Brew Saloon,Elyse Moore,Monday,08:00,21:45,2018-05-22
Spirited Brew Saloon,Everett Thompson,Wednesday,08:00,02:45,2018-05-05
Spirited Brew Saloon,Everett Thompson,Tuesday,08:00,08:45,2018-05-09
Spirited Brew Saloon,Everett Thompson,Thursday,08:00,10:45,2018-05-11
Spirited Brew Saloon,Everett Thompson,Saturday,08:00,14:45,2018-05-13
Spirited Brew Saloon,Everett Thompson,Sunday,08:00,20:45,2018-05-14
Spirited Brew Saloon,Everett Thompson,Monday,08:00,21:45,2018-05-15
Spirited Brew Saloon,Everett Thompson,Tuesday,08:00,01:45,2018-05-16
Spirited Brew Saloon,Everett Thompson,Wednesday,08:00,08:45,2018-05-17
Spirited Brew Saloon,Everett Thompson,Thursday,08:00,14:45,2018-05-18
Spirited Brew Saloon,Everett Thompson,Friday,08:00,21:45,2018-05-19
Spirited Brew Saloon,Everett Thompson,Saturday,08:00,04:45,2018-05-20
Spirited Brew Saloon,Everett Thompson,Sunday,08:00,07:45,2018-05-21
Spirited Brew Saloon,Everett Thompson,Monday,08:00,13:45,2018-05-22
Spirited Brew Saloon,Florence Slone,Wednesday,08:00,16:45,2018-05-05
Spirited Brew Saloon,Florence Slone,Tuesday,08:00,22:45,2018-05-09
Spirited Brew Saloon,Florence Slone,Thursday,08:00,03:45,2018-05-11
Spirited Brew Saloon,Florence Slone,Friday,08:00,07:45,2018-05-12
Spirited Brew Saloon,Florence Slone,Saturday,08:00,15:45,2018-05-13
Spirited Brew Saloon,Florence Slone,Sunday,08:00,17:45,2018-05-14
Spirited Brew Saloon,Florence Slone,Monday,08:00,00:45,2018-05-15
Spirited Brew Saloon,Florence Slone,Tuesday,08:00,07:45,2018-05-16
Spirited Brew Saloon,Florence Slone,Wednesday,08:00,09:45,2018-05-17
Spirited Brew Saloon,Florence Slone,Thursday,08:00,10:45,2018-05-18
Spirited Brew Saloon,Florence Slone,Friday,08:00,15:45,2018-05-19
Spirited Brew Saloon,Florence Slone,Saturday,08:00,18:45,2018-05-20
Spirited Brew Saloon,Florence Slone,Sunday,08:00,01:45,2018-05-21
Spirited Brew Saloon,Florence Slone,Monday,08:00,04:45,2018-05-22
Spirited Brew Saloon,Gloria Best,Wednesday,08:00,06:45,2018-05-05
Spirited Brew Saloon,Gloria Best,Tuesday,08:00,09:45,2018-05-09
Spirited Brew Saloon,Gloria Best,Thursday,08:00,15:45,2018-05-11
Spirited Brew Saloon,Gloria Best,Friday,08:00,21:45,2018-05-12
Spirited Brew Saloon,Gloria Best,Saturday,08:00,03:45,2018-05-13
Spirited Brew Saloon,Gloria Best,Sunday,08:00,05:45,2018-05-14
Spirited Brew Saloon,Gloria Best,Monday,08:00,07:45,2018-05-15
Spirited Brew Saloon,Gloria Best,Tuesday,08:00,09:45,2018-05-16
Spirited Brew Saloon,Gloria Best,Wednesday,08:00,16:45,2018-05-17
Spirited Brew Saloon,Gloria Best,Thursday,08:00,20:45,2018-05-18
Spirited Brew Saloon,Gloria Best,Friday,08:00,03:45,2018-05-19
Spirited Brew Saloon,Gloria Best,Saturday,08:00,05:45,2018-05-20
Spirited Brew Saloon,Gloria Best,Sunday,08:00,08:45,2018-05-21
Spirited Brew Saloon,Gloria Best,Monday,08:00,17:45,2018-05-22
Spirited Brew Saloon,Harry Barr,Wednesday,08:00,23:45,2018-05-05
Spirited Brew Saloon,Harry Barr,Tuesday,08:00,02:45,2018-05-09
Spirited Brew Saloon,Harry Barr,Thursday,08:00,03:45,2018-05-11
Spirited Brew Saloon,Harry Barr,Friday,08:00,07:45,2018-05-12
Spirited Brew Saloon,Harry Barr,Saturday,08:00,09:45,2018-05-13
Spirited Brew Saloon,Harry Barr,Sunday,08:00,14:45,2018-05-14
Spirited Brew Saloon,Harry Barr,Monday,08:00,17:45,2018-05-15
Spirited Brew Saloon,Harry Barr,Tuesday,08:00,22:45,2018-05-16
Spirited Brew Saloon,Harry Barr,Wednesday,08:00,00:45,2018-05-17
Spirited Brew Saloon,Harry Barr,Thursday,08:00,06:45,2018-05-18
Spirited Brew Saloon,Harry Barr,Friday,08:00,09:45,2018-05-19
Spirited Brew Saloon,Harry Barr,Saturday,08:00,12:45,2018-05-20
Spirited Brew Saloon,Harry Barr,Sunday,08:00,16:45,2018-05-21
Spirited Brew Saloon,Harry Barr,Monday,08:00,23:45,2018-05-22
Steel Elf,Harry Lara,Wednesday,08:00,02:45,2018-05-05
Steel Elf,Harry Lara,Tuesday,08:00,09:45,2018-05-09
Steel Elf,Harry Lara,Thursday,08:00,11:45,2018-06-11
Steel Elf,Harry Lara,Friday,08:00,16:45,2018-06-12
Steel Elf,Harry Lara,Saturday,08:00,19:45,2018-06-13
Steel Elf,Harry Lara,Sunday,08:00,20:45,2018-06-14
Steel Elf,Harry Lara,Monday,08:00,01:45,2018-06-15
Steel Elf,Harry Lara,Tuesday,08:00,05:45,2018-06-16
Steel Elf,Harry Lara,Wednesday,08:00,11:45,2018-06-17
Steel Elf,Harry Lara,Thursday,08:00,16:45,2018-06-18
Steel Elf,Harry Lara,Friday,08:00,22:45,2018-06-19
Steel Elf,Harry Lara,Saturday,08:00,01:45,2018-06-20
Steel Elf,Harry Lara,Sunday,08:00,02:45,2018-06-21
Steel Elf,Harry Lara,Monday,08:00,04:45,2018-06-22
Steel Elf,James Jackson,Wednesday,08:00,05:45,2018-05-05
Steel Elf,James Jackson,Tuesday,08:00,08:45,2018-05-09
Steel Elf,James Jackson,Thursday,08:00,10:45,2018-06-11
Steel Elf,James Jackson,Friday,08:00,13:45,2018-06-12
Steel Elf,James Jackson,Saturday,08:00,17:45,2018-06-13
Steel Elf,James Jackson,Sunday,08:00,20:45,2018-06-14
Steel Elf,James Jackson,Monday,08:00,03:45,2018-06-15
Steel Elf,James Jackson,Tuesday,08:00,11:45,2018-06-16
Steel Elf,James Jackson,Wednesday,08:00,13:45,2018-06-17
Steel Elf,James Jackson,Thursday,08:00,15:45,2018-06-18
Steel Elf,James Jackson,Friday,08:00,18:45,2018-06-19
Steel Elf,James Jackson,Saturday,08:00,21:45,2018-06-20
Steel Elf,James Jackson,Sunday,08:00,01:45,2018-06-21
Steel Elf,James Jackson,Monday,08:00,04:45,2018-06-22
Steel Elf,Jeffrey Green,Tuesday,08:00,07:45,2018-05-09
Steel Elf,Jeffrey Green,Thursday,08:00,09:45,2018-05-11
Steel Elf,Jeffrey Green,Thursday,08:00,10:45,2018-06-11
Steel Elf,Jeffrey Green,Friday,08:00,15:45,2018-06-12
Steel Elf,Jeffrey Green,Saturday,08:00,17:45,2018-06-13
Steel Elf,Jeffrey Green,Sunday,08:00,20:45,2018-06-14
Steel Elf,Jeffrey Green,Monday,08:00,00:45,2018-06-15
Steel Elf,Jeffrey Green,Tuesday,08:00,01:45,2018-06-16
Steel Elf,Jeffrey Green,Wednesday,08:00,04:45,2018-06-17
Steel Elf,Jeffrey Green,Thursday,08:00,07:45,2018-06-18
Steel Elf,Jeffrey Green,Friday,08:00,15:45,2018-06-19
Steel Elf,Jeffrey Green,Saturday,08:00,17:45,2018-06-20
Steel Elf,Jeffrey Green,Sunday,08:00,00:45,2018-06-21
Steel Elf,Jeffrey Green,Monday,08:00,01:45,2018-06-22
Steel Elf,Joe Mccolpin,Wednesday,08:00,06:45,2018-05-05
Steel Elf,Joe Mccolpin,Tuesday,08:00,11:45,2018-05-09
Steel Elf,Joe Mccolpin,Thursday,08:00,19:45,2018-06-11
Steel Elf,Joe Mccolpin,Friday,08:00,23:45,2018-06-12
Steel Elf,Joe Mccolpin,Saturday,08:00,03:45,2018-06-13
Steel Elf,Joe Mccolpin,Sunday,08:00,07:45,2018-06-14
Steel Elf,Joe Mccolpin,Monday,08:00,12:45,2018-06-15
Steel Elf,Joe Mccolpin,Tuesday,08:00,17:45,2018-06-16
Steel Elf,Joe Mccolpin,Wednesday,08:00,18:45,2018-06-17
Steel Elf,Joe Mccolpin,Thursday,08:00,23:45,2018-06-18
Steel Elf,Joe Mccolpin,Friday,08:00,01:45,2018-06-19
Steel Elf,Joe Mccolpin,Saturday,08:00,05:45,2018-06-20
Steel Elf,Joe Mccolpin,Sunday,08:00,09:45,2018-06-21
Steel Elf,Joe Mccolpin,Monday,08:00,12:45,2018-06-22
Steel Elf,Kimberly Gholston,Wednesday,08:00,16:45,2018-05-05
Steel Elf,Kimberly Gholston,Tuesday,08:00,21:45,2018-05-09
Steel Elf,Kimberly Gholston,Thursday,08:00,00:45,2018-05-11
Steel Elf,Kimberly Gholston,Thursday,08:00,04:45,2018-06-11
Steel Elf,Kimberly Gholston,Friday,08:00,09:45,2018-06-12
Steel Elf,Kimberly Gholston,Saturday,08:00,11:45,2018-06-13
Steel Elf,Kimberly Gholston,Sunday,08:00,14:45,2018-06-14
Steel Elf,Kimberly Gholston,Monday,08:00,16:45,2018-06-15
Steel Elf,Kimberly Gholston,Tuesday,08:00,19:45,2018-06-16
Steel Elf,Kimberly Gholston,Wednesday,08:00,03:45,2018-06-17
Steel Elf,Kimberly Gholston,Thursday,08:00,08:45,2018-06-18
Steel Elf,Kimberly Gholston,Friday,08:00,11:45,2018-06-19
Steel Elf,Kimberly Gholston,Saturday,08:00,14:45,2018-06-20
Steel Elf,Kimberly Gholston,Sunday,08:00,16:45,2018-06-21
Steel Elf,Kimberly Gholston,Monday,08:00,17:45,2018-06-22
Steel Elf,Larry Pyatt,Wednesday,08:00,20:45,2018-05-05
Steel Elf,Larry Pyatt,Tuesday,08:00,00:45,2018-05-09
Steel Elf,Larry Pyatt,Thursday,08:00,02:45,2018-06-11
Steel Elf,Larry Pyatt,Friday,08:00,06:45,2018-06-12
Steel Elf,Larry Pyatt,Saturday,08:00,11:45,2018-06-13
Steel Elf,Larry Pyatt,Sunday,08:00,19:45,2018-06-14
Steel Elf,Larry Pyatt,Monday,08:00,23:45,2018-06-15
Steel Elf,Larry Pyatt,Tuesday,08:00,03:45,2018-06-16
Steel Elf,Larry Pyatt,Wednesday,08:00,10:45,2018-06-17
Steel Elf,Larry Pyatt,Thursday,08:00,14:45,2018-06-18
Steel Elf,Larry Pyatt,Friday,08:00,15:45,2018-06-19
Steel Elf,Larry Pyatt,Saturday,08:00,19:45,2018-06-20
Steel Elf,Larry Pyatt,Sunday,08:00,23:45,2018-06-21
Steel Elf,Larry Pyatt,Monday,08:00,06:45,2018-06-22
Steel Elf,Marie Miller,Wednesday,08:00,11:45,2018-05-05
Steel Elf,Marie Miller,Tuesday,08:00,14:45,2018-05-09
Steel Elf,Marie Miller,Thursday,08:00,16:45,2018-05-11
Steel Elf,Marie Miller,Thursday,08:00,18:45,2018-06-11
Steel Elf,Marie Miller,Friday,08:00,22:45,2018-06-12
Steel Elf,Marie Miller,Saturday,08:00,04:45,2018-06-13
Steel Elf,Marie Miller,Sunday,08:00,10:45,2018-06-14
Steel Elf,Marie Miller,Monday,08:00,13:45,2018-06-15
Steel Elf,Marie Miller,Tuesday,08:00,17:45,2018-06-16
Steel Elf,Marie Miller,Wednesday,08:00,20:45,2018-06-17
Steel Elf,Marie Miller,Thursday,08:00,01:45,2018-06-18
Steel Elf,Marie Miller,Saturday,08:00,07:45,2018-06-20
Steel Elf,Marie Miller,Sunday,08:00,08:45,2018-06-21
Steel Elf,Marie Miller,Monday,08:00,14:45,2018-06-22
Steel Elf,Mark Balistreri,Wednesday,08:00,18:45,2018-05-05
Steel Elf,Mark Balistreri,Tuesday,08:00,21:45,2018-05-09
Steel Elf,Mark Balistreri,Thursday,08:00,22:45,2018-05-11
Steel Elf,Mark Balistreri,Thursday,08:00,02:45,2018-06-11
Steel Elf,Mark Balistreri,Friday,08:00,03:45,2018-06-12
Steel Elf,Mark Balistreri,Saturday,08:00,10:45,2018-06-13
Steel Elf,Mark Balistreri,Sunday,08:00,16:45,2018-06-14
Steel Elf,Mark Balistreri,Monday,08:00,19:45,2018-06-15
Steel Elf,Mark Balistreri,Tuesday,08:00,21:45,2018-06-16
Steel Elf,Mark Balistreri,Wednesday,08:00,00:45,2018-06-17
Steel Elf,Mark Balistreri,Thursday,08:00,02:45,2018-06-18
Steel Elf,Mark Balistreri,Friday,08:00,04:45,2018-06-19
Steel Elf,Mark Balistreri,Saturday,08:00,08:45,2018-06-20
Steel Elf,Mark Balistreri,Sunday,08:00,13:45,2018-06-21
Steel Elf,Mark Balistreri,Monday,08:00,18:45,2018-06-22
Steel Elf,Mary Metzner,Wednesday,08:00,02:45,2018-05-05
Steel Elf,Mary Metzner,Tuesday,08:00,04:45,2018-05-09
Steel Elf,Mary Metzner,Thursday,08:00,06:45,2018-05-11
Steel Elf,Mary Metzner,Thursday,08:00,07:45,2018-06-11
Steel Elf,Mary Metzner,Friday,08:00,12:45,2018-06-12
Steel Elf,Mary Metzner,Saturday,08:00,19:45,2018-06-13
Steel Elf,Mary Metzner,Sunday,08:00,21:45,2018-06-14
Steel Elf,Mary Metzner,Monday,08:00,00:45,2018-06-15
Steel Elf,Mary Metzner,Tuesday,08:00,04:45,2018-06-16
Steel Elf,Mary Metzner,Wednesday,08:00,10:45,2018-06-17
Steel Elf,Mary Metzner,Thursday,08:00,13:45,2018-06-18
Steel Elf,Mary Metzner,Friday,08:00,17:45,2018-06-19
Steel Elf,Mary Metzner,Saturday,08:00,23:45,2018-06-20
Steel Elf,Mary Metzner,Sunday,08:00,05:45,2018-06-21
Steel Elf,Mary Metzner,Monday,08:00,10:45,2018-06-22
Steel Elf,Melinda Reda,Wednesday,08:00,17:45,2018-05-05
Steel Elf,Melinda Reda,Tuesday,08:00,21:45,2018-05-09
Steel Elf,Melinda Reda,Thursday,08:00,23:45,2018-05-11
Steel Elf,Melinda Reda,Thursday,08:00,02:45,2018-06-11
Steel Elf,Melinda Reda,Friday,08:00,06:45,2018-06-12
Steel Elf,Melinda Reda,Saturday,08:00,08:45,2018-06-13
Steel Elf,Melinda Reda,Sunday,08:00,11:45,2018-06-14
Steel Elf,Melinda Reda,Monday,08:00,14:45,2018-06-15
Steel Elf,Melinda Reda,Tuesday,08:00,15:45,2018-06-16
Steel Elf,Melinda Reda,Wednesday,08:00,19:45,2018-06-17
Steel Elf,Melinda Reda,Thursday,08:00,02:45,2018-06-18
Steel Elf,Melinda Reda,Friday,08:00,07:45,2018-06-19
Steel Elf,Melinda Reda,Saturday,08:00,13:45,2018-06-20
Steel Elf,Melinda Reda,Sunday,08:00,15:45,2018-06-21
Steel Elf,Melinda Reda,Monday,08:00,23:45,2018-06-22
Steel Yew,Patricia Martin,Wednesday,08:00,02:45,2018-06-06
Steel Yew,Patricia Martin,Tuesday,08:00,07:45,2018-06-09
Steel Yew,Patricia Martin,Thursday,08:00,11:45,2018-06-11
Steel Yew,Patricia Martin,Friday,08:00,14:45,2018-06-12
Steel Yew,Patricia Martin,Saturday,08:00,17:45,2018-06-13
Steel Yew,Patricia Martin,Sunday,08:00,19:45,2018-06-14
Steel Yew,Patricia Martin,Monday,08:00,23:45,2018-06-15
Steel Yew,Patricia Martin,Tuesday,08:00,01:45,2018-06-16
Steel Yew,Patricia Martin,Wednesday,08:00,07:45,2018-06-17
Steel Yew,Patricia Martin,Thursday,08:00,10:45,2018-06-18
Steel Yew,Patricia Martin,Friday,08:00,13:45,2018-06-19
Steel Yew,Patricia Martin,Saturday,08:00,20:45,2018-06-20
Steel Yew,Patricia Martin,Sunday,08:00,23:45,2018-06-21
Steel Yew,Patricia Martin,Monday,08:00,03:45,2018-06-22
Steel Yew,Pedro Shepherd,Wednesday,08:00,09:45,2018-06-06
Steel Yew,Pedro Shepherd,Friday,08:00,10:45,2018-06-12
Steel Yew,Pedro Shepherd,Sunday,08:00,13:45,2018-06-14
Steel Yew,Pedro Shepherd,Monday,08:00,19:45,2018-06-15
Steel Yew,Pedro Shepherd,Tuesday,08:00,21:45,2018-06-16
Steel Yew,Pedro Shepherd,Wednesday,08:00,03:45,2018-06-17
Steel Yew,Pedro Shepherd,Thursday,08:00,08:45,2018-06-18
Steel Yew,Pedro Shepherd,Friday,08:00,13:45,2018-06-19
Steel Yew,Pedro Shepherd,Saturday,08:00,14:45,2018-06-20
Steel Yew,Pedro Shepherd,Sunday,08:00,19:45,2018-06-21
Steel Yew,Pedro Shepherd,Monday,08:00,23:45,2018-06-22
Steel Yew,Robert Adcock,Wednesday,08:00,03:45,2018-06-06
Steel Yew,Robert Adcock,Tuesday,08:00,08:45,2018-06-09
Steel Yew,Robert Adcock,Thursday,08:00,09:45,2018-06-11
Steel Yew,Robert Adcock,Friday,08:00,11:45,2018-06-12
Steel Yew,Robert Adcock,Sunday,08:00,14:45,2018-06-14
Steel Yew,Robert Adcock,Monday,08:00,17:45,2018-06-15
Steel Yew,Robert Adcock,Tuesday,08:00,21:45,2018-06-16
Steel Yew,Robert Adcock,Wednesday,08:00,00:45,2018-06-17
Steel Yew,Robert Adcock,Thursday,08:00,05:45,2018-06-18
Steel Yew,Robert Adcock,Friday,08:00,07:45,2018-06-19
Steel Yew,Robert Adcock,Saturday,08:00,13:45,2018-06-20
Steel Yew,Robert Adcock,Monday,08:00,14:45,2018-06-22
Steel Yew,Robert Lipe,Wednesday,08:00,15:45,2018-06-06
Steel Yew,Robert Lipe,Tuesday,08:00,16:45,2018-06-09
Steel Yew,Robert Lipe,Thursday,08:00,19:45,2018-06-11
Steel Yew,Robert Lipe,Friday,08:00,00:45,2018-06-12
Steel Yew,Robert Lipe,Saturday,08:00,03:45,2018-06-13
Steel Yew,Robert Lipe,Sunday,08:00,04:45,2018-06-14
Steel Yew,Robert Lipe,Tuesday,08:00,06:45,2018-06-16
Steel Yew,Robert Lipe,Wednesday,08:00,11:45,2018-06-17
Steel Yew,Robert Lipe,Thursday,08:00,12:45,2018-06-18
Steel Yew,Robert Lipe,Saturday,08:00,13:45,2018-06-20
Steel Yew,Robert Lipe,Sunday,08:00,17:45,2018-06-21
Steel Yew,Robert Lipe,Monday,08:00,20:45,2018-06-22
Steel Yew,Samantha Spivey,Wednesday,08:00,23:45,2018-06-06
Steel Yew,Samantha Spivey,Tuesday,08:00,03:45,2018-06-09
Steel Yew,Samantha Spivey,Thursday,08:00,08:45,2018-06-11
Steel Yew,Samantha Spivey,Saturday,08:00,10:45,2018-06-13
Steel Yew,Samantha Spivey,Sunday,08:00,13:45,2018-06-14
Steel Yew,Samantha Spivey,Monday,08:00,16:45,2018-06-15
Steel Yew,Samantha Spivey,Tuesday,08:00,17:45,2018-06-16
Steel Yew,Samantha Spivey,Wednesday,08:00,19:45,2018-06-17
Steel Yew,Samantha Spivey,Thursday,08:00,00:45,2018-06-18
Steel Yew,Samantha Spivey,Friday,08:00,03:45,2018-06-19
Steel Yew,Samantha Spivey,Saturday,08:00,06:45,2018-06-20
Steel Yew,Samantha Spivey,Sunday,08:00,07:45,2018-06-21
Steel Yew,Sarah Vilardi,Wednesday,08:00,08:45,2018-06-06
Steel Yew,Sarah Vilardi,Tuesday,08:00,11:45,2018-06-09
Steel Yew,Sarah Vilardi,Thursday,08:00,12:45,2018-06-11
Steel Yew,Sarah Vilardi,Friday,08:00,15:45,2018-06-12
Steel Yew,Sarah Vilardi,Saturday,08:00,19:45,2018-06-13
Steel Yew,Sarah Vilardi,Sunday,08:00,02:45,2018-06-14
Steel Yew,Sarah Vilardi,Monday,08:00,05:45,2018-06-15
Steel Yew,Sarah Vilardi,Tuesday,08:00,12:45,2018-06-16
Steel Yew,Sarah Vilardi,Wednesday,08:00,15:45,2018-06-17
Steel Yew,Sarah Vilardi,Thursday,08:00,16:45,2018-06-18
Steel Yew,Sarah Vilardi,Friday,08:00,18:45,2018-06-19
Steel Yew,Sarah Vilardi,Saturday,08:00,20:45,2018-06-20
Steel Yew,Sarah Vilardi,Sunday,08:00,21:45,2018-06-21
Steel Yew,Sarah Vilardi,Monday,08:00,00:45,2018-06-22
Steel Yew,Steven Treible,Wednesday,08:00,01:45,2018-06-06
Steel Yew,Steven Treible,Tuesday,08:00,03:45,2018-06-09
Steel Yew,Steven Treible,Thursday,08:00,06:45,2018-06-11
Steel Yew,Steven Treible,Friday,08:00,09:45,2018-06-12
Steel Yew,Steven Treible,Saturday,08:00,12:45,2018-06-13
Steel Yew,Steven Treible,Sunday,08:00,17:45,2018-06-14
Steel Yew,Steven Treible,Monday,08:00,18:45,2018-06-15
Steel Yew,Steven Treible,Tuesday,08:00,21:45,2018-06-16
Steel Yew,Steven Treible,Wednesday,08:00,23:45,2018-06-17
Steel Yew,Steven Treible,Thursday,08:00,02:45,2018-06-18
Steel Yew,Steven Treible,Friday,08:00,08:45,2018-06-19
Steel Yew,Steven Treible,Saturday,08:00,10:45,2018-06-20
Steel Yew,Steven Treible,Sunday,08:00,12:45,2018-06-21
Steel Yew,Steven Treible,Monday,08:00,13:45,2018-06-22
Steel Yew,Susan Malick,Wednesday,08:00,16:45,2018-06-06
Steel Yew,Susan Malick,Tuesday,08:00,19:45,2018-06-09
Steel Yew,Susan Malick,Thursday,08:00,20:45,2018-06-11
Steel Yew,Susan Malick,Friday,08:00,22:45,2018-06-12
Steel Yew,Susan Malick,Monday,08:00,00:45,2018-06-15
Steel Yew,Susan Malick,Tuesday,08:00,04:45,2018-06-16
Steel Yew,Susan Malick,Thursday,08:00,05:45,2018-06-18
Steel Yew,Susan Malick,Friday,08:00,07:45,2018-06-19
Steel Yew,Susan Malick,Saturday,08:00,08:45,2018-06-20
Steel Yew,Susan Malick,Sunday,08:00,09:45,2018-06-21
Steel Yew,Susan Malick,Monday,08:00,13:45,2018-06-22
Steel Yew,Thomas Schmalz,Tuesday,08:00,19:45,2018-06-09
Steel Yew,Thomas Schmalz,Thursday,08:00,23:45,2018-06-11
Steel Yew,Thomas Schmalz,Friday,08:00,02:45,2018-06-12
Steel Yew,Thomas Schmalz,Saturday,08:00,05:45,2018-06-13
Steel Yew,Thomas Schmalz,Sunday,08:00,07:45,2018-06-14
Steel Yew,Thomas Schmalz,Monday,08:00,09:45,2018-06-15
Steel Yew,Thomas Schmalz,Tuesday,08:00,11:45,2018-06-16
Steel Yew,Thomas Schmalz,Wednesday,08:00,16:45,2018-06-17
Steel Yew,Thomas Schmalz,Thursday,08:00,18:45,2018-06-18
Steel Yew,Thomas Schmalz,Friday,08:00,21:45,2018-06-19
Steel Yew,Thomas Schmalz,Saturday,08:00,23:45,2018-06-20
Steel Yew,Thomas Schmalz,Sunday,08:00,02:45,2018-06-21
Steel Yew,Thomas Schmalz,Monday,08:00,06:45,2018-06-22
Steel Yew,Tracy Manera,Wednesday,08:00,08:45,2018-06-06
Steel Yew,Tracy Manera,Tuesday,08:00,11:45,2018-06-09
Steel Yew,Tracy Manera,Thursday,08:00,15:45,2018-06-11
Steel Yew,Tracy Manera,Friday,08:00,17:45,2018-06-12
Steel Yew,Tracy Manera,Saturday,08:00,21:45,2018-06-13
Steel Yew,Tracy Manera,Sunday,08:00,22:45,2018-06-14
Steel Yew,Tracy Manera,Monday,08:00,05:45,2018-06-15
Steel Yew,Tracy Manera,Tuesday,08:00,06:45,2018-06-16
Steel Yew,Tracy Manera,Thursday,08:00,09:45,2018-06-18
Steel Yew,Tracy Manera,Friday,08:00,14:45,2018-06-19
Steel Yew,Tracy Manera,Saturday,08:00,16:45,2018-06-20
Steel Yew,Tracy Manera,Sunday,08:00,20:45,2018-06-21
Steel Yew,Tracy Manera,Monday,08:00,22:45,2018-06-22
Sudden Dragon Bar,Aileen King,Wednesday,08:00,02:45,2018-06-06
Sudden Dragon Bar,Aileen King,Tuesday,08:00,06:45,2018-06-09
Sudden Dragon Bar,Aileen King,Thursday,08:00,11:45,2018-06-11
Sudden Dragon Bar,Aileen King,Friday,08:00,14:45,2018-06-12
Sudden Dragon Bar,Aileen King,Saturday,08:00,18:45,2018-06-13
Sudden Dragon Bar,Aileen King,Sunday,08:00,01:45,2018-06-14
Sudden Dragon Bar,Aileen King,Monday,08:00,02:45,2018-06-15
Sudden Dragon Bar,Aileen King,Tuesday,08:00,03:45,2018-06-16
Sudden Dragon Bar,Aileen King,Wednesday,08:00,07:45,2018-06-17
Sudden Dragon Bar,Aileen King,Thursday,08:00,11:45,2018-06-18
Sudden Dragon Bar,Aileen King,Friday,08:00,13:45,2018-06-19
Sudden Dragon Bar,Aileen King,Saturday,08:00,18:45,2018-06-20
Sudden Dragon Bar,Aileen King,Sunday,08:00,23:45,2018-06-21
Sudden Dragon Bar,Aileen King,Monday,08:00,01:45,2018-06-22
Sudden Dragon Bar,Ali Ferguson,Wednesday,08:00,05:45,2018-06-06
Sudden Dragon Bar,Ali Ferguson,Tuesday,08:00,06:45,2018-06-09
Sudden Dragon Bar,Ali Ferguson,Thursday,08:00,09:45,2018-06-11
Sudden Dragon Bar,Ali Ferguson,Friday,08:00,13:45,2018-06-12
Sudden Dragon Bar,Ali Ferguson,Saturday,08:00,18:45,2018-06-13
Sudden Dragon Bar,Ali Ferguson,Sunday,08:00,21:45,2018-06-14
Sudden Dragon Bar,Ali Ferguson,Monday,08:00,01:45,2018-06-15
Sudden Dragon Bar,Ali Ferguson,Tuesday,08:00,09:45,2018-06-16
Sudden Dragon Bar,Ali Ferguson,Wednesday,08:00,11:45,2018-06-17
Sudden Dragon Bar,Ali Ferguson,Thursday,08:00,16:45,2018-06-18
Sudden Dragon Bar,Ali Ferguson,Friday,08:00,19:45,2018-06-19
Sudden Dragon Bar,Ali Ferguson,Saturday,08:00,00:45,2018-06-20
Sudden Dragon Bar,Ali Ferguson,Sunday,08:00,04:45,2018-06-21
Sudden Dragon Bar,Ali Ferguson,Monday,08:00,08:45,2018-06-22
Sudden Dragon Bar,Alvin Metheney,Wednesday,08:00,10:45,2018-06-06
Sudden Dragon Bar,Alvin Metheney,Tuesday,08:00,14:45,2018-06-09
Sudden Dragon Bar,Alvin Metheney,Thursday,08:00,16:45,2018-06-11
Sudden Dragon Bar,Alvin Metheney,Friday,08:00,18:45,2018-06-12
Sudden Dragon Bar,Alvin Metheney,Saturday,08:00,22:45,2018-06-13
Sudden Dragon Bar,Alvin Metheney,Sunday,08:00,23:45,2018-06-14
Sudden Dragon Bar,Alvin Metheney,Monday,08:00,07:45,2018-06-15
Sudden Dragon Bar,Alvin Metheney,Tuesday,08:00,09:45,2018-06-16
Sudden Dragon Bar,Alvin Metheney,Wednesday,08:00,13:45,2018-06-17
Sudden Dragon Bar,Alvin Metheney,Thursday,08:00,15:45,2018-06-18
Sudden Dragon Bar,Alvin Metheney,Friday,08:00,21:45,2018-06-19
Sudden Dragon Bar,Alvin Metheney,Saturday,08:00,00:45,2018-06-20
Sudden Dragon Bar,Alvin Metheney,Sunday,08:00,02:45,2018-06-21
Sudden Dragon Bar,Alvin Metheney,Monday,08:00,05:45,2018-06-22
Sudden Dragon Bar,Cindy Rieger,Wednesday,08:00,08:45,2018-06-06
Sudden Dragon Bar,Cindy Rieger,Tuesday,08:00,10:45,2018-06-09
Sudden Dragon Bar,Cindy Rieger,Thursday,08:00,15:45,2018-06-11
Sudden Dragon Bar,Cindy Rieger,Friday,08:00,16:45,2018-06-12
Sudden Dragon Bar,Cindy Rieger,Saturday,08:00,20:45,2018-06-13
Sudden Dragon Bar,Cindy Rieger,Sunday,08:00,22:45,2018-06-14
Sudden Dragon Bar,Cindy Rieger,Monday,08:00,01:45,2018-06-15
